"filename", "language", "JavaScript JSX", "JavaScript", "PostCSS", "JSON", "HTML", "Markdown", "XML", "YAML", "comment", "blank", "total"
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\.github\workflows\deploy.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 30, 0, 7, 37
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\README.md", "Markdown", 0, 0, 0, 0, 0, 7, 0, 0, 0, 6, 13
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\eslint.config.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 2, 30
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\index.html", "HTML", 0, 0, 0, 0, 33, 0, 0, 0, 9, 10, 52
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\package-lock.json", "JSON", 0, 0, 0, 7260, 0, 0, 0, 0, 0, 1, 7261
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\package.json", "JSON", 0, 0, 0, 62, 0, 0, 0, 0, 0, 1, 63
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\public\BingSiteAuth.xml", "XML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\public\google3c312790d035d81c.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\public\sitemap.xml", "XML", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\src\App.css", "PostCSS", 0, 0, 37, 0, 0, 0, 0, 0, 0, 6, 43
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\src\App.jsx", "JavaScript JSX", 33, 0, 0, 0, 0, 0, 0, 0, 5, 6, 44
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\src\api\axios.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\src\api\userPreferencesApi.js", "JavaScript", 0, 48, 0, 0, 0, 0, 0, 0, 5, 5, 58
"c:\Users\SAMUEL\Documents\Github\Oliviuus\frontend\src\components\Footer.jsx", "JavaScript JSX", 52, 0, 0, 0, 0, 0, 0, 0, 5, 8, 65
